Distrito,Lista/Pacto,Partido,Candidaturas,Votos,Porcentaje,Electos
D17,Chile Podemos +,RN,3,26120,9.41,1
D17,Chile Podemos +,UDI,3,22058,7.94,1
D17,Partido de la Gente,PDG,5,20864,7.51,0
D17,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D17,Nuevo Pacto Social,CIUDADANOS,2,4542,1.64,0
D17,Nuevo Pacto Social,PDC,2,11427,4.12,0
D17,Nuevo Pacto Social,PS,2,8184,2.95,0
D17,Nuevo Pacto Social,PR,2,15536,5.59,1
D17,Nuevo Pacto Social,PPD,0,0,0.0,0
D17,Nuevo Pacto Social,PL,0,0,0.0,0
D17,Partido Ecologista Verde,PEV,0,0,0.0,0
D17,Unión Patriótica,UPA,0,0,0.0,0
D17,Dignidad Ahora,PH,4,13566,4.89,0
D17,Dignidad Ahora,IGUALDAD,3,4537,1.63,0
D17,Frente Social Cristiano,PCC,0,0,0.0,0
D17,Frente Social Cristiano,REPUBLICANO,8,34935,12.58,1
D17,Apruebo Dignidad,FREVS,3,10734,3.87,0
D17,Apruebo Dignidad,RD,3,13414,4.83,1
D17,Apruebo Dignidad,PC,2,8911,3.21,0
D17,Apruebo Dignidad,CS,0,0,0.0,0
D17,Apruebo Dignidad,COMUNES,0,0,0.0,0
D17,Nuevo Tiempo,NT,0,0,0.0,0
D17,Independientes Unidos,PNC,0,0,0.0,0
D17,Independientes Unidos,CU,4,28841,10.39,1
D17,Partido Progresista,PRO,0,0,0.0,0
D17,Válidamente emitidos,,0,241642,87.02,0
D17,Nulos,,0,15980,5.75,0
D17,Blancos,,0,20068,7.23,0
D17,Total,,0,277690,100.0,0
D18,Chile Podemos +,RN,2,23070,17.53,1
D18,Chile Podemos +,UDI,2,16071,12.21,1
D18,Chile Podemos +,EVOPOLI,1,1276,0.97,0
D18,Chile Podemos +,PRI,0,0,0.0,0
D18,Partido de la Gente,PDG,1,5419,4.12,0
D18,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D18,Nuevo Pacto Social,PS,2,15999,12.16,1
D18,Nuevo Pacto Social,PR,1,404,0.31,0
D18,Nuevo Pacto Social,PPD,0,0,0.0,0
D18,Nuevo Pacto Social,PL,0,0,0.0,0
D18,Nuevo Pacto Social,PDC,2,11487,8.73,0
D18,Nuevo Pacto Social,CIUDADANOS,0,0,0.0,0
D18,Partido Ecologista Verde,PEV,0,0,0.0,0
D18,Unión Patriótica,UPA,0,0,0.0,0
D18,Dignidad Ahora,IGUALDAD,1,1263,0.96,0
D18,Dignidad Ahora,PH,2,1286,0.98,0
D18,Frente Social Cristiano,REPUBLICANO,3,8253,6.27,0
D18,Frente Social Cristiano,PCC,0,0,0.0,0
D18,Apruebo Dignidad,CS,0,0,0.0,0
D18,Apruebo Dignidad,COMUNES,0,0,0.0,0
D18,Apruebo Dignidad,RD,2,12499,9.5,1
D18,Apruebo Dignidad,FREVS,1,424,0.32,0
D18,Apruebo Dignidad,PC,2,5285,4.02,0
D18,Nuevo Tiempo,NT,0,0,0.0,0
D18,Independientes Unidos,PNC,0,0,0.0,0
D18,Independientes Unidos,CU,3,5917,4.5,0
D18,Partido Progresista,PRO,1,937,0.71,0
D18,Candidatura Independiente,IND,1,3470,2.64,0
D18,Candidatura Independiente,IND,1,4855,3.69,0
D18,Válidamente emitidos,,0,117915,89.61,0
D18,Nulos,,0,5479,4.16,0
D18,Blancos,,0,8198,6.23,0
D18,Total,,0,131592,100.0,0
D19,Chile Podemos +,PRI,0,0,0.0,0
D19,Chile Podemos +,EVOPOLI,1,1907,0.98,0
D19,Chile Podemos +,RN,3,22161,11.43,1
D19,Chile Podemos +,UDI,2,41125,21.21,2
D19,Partido de la Gente,PDG,4,15573,8.03,0
D19,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D19,Nuevo Pacto Social,PR,2,8661,4.47,0
D19,Nuevo Pacto Social,PPD,2,10032,5.17,0
D19,Nuevo Pacto Social,PL,0,0,0.0,0
D19,Nuevo Pacto Social,PDC,2,12487,6.44,1
D19,Nuevo Pacto Social,CIUDADANOS,0,0,0.0,0
D19,Nuevo Pacto Social,PS,0,0,0.0,0
D19,Partido Ecologista Verde,PEV,5,11115,5.73,0
D19,Unión Patriótica,UPA,0,0,0.0,0
D19,Dignidad Ahora,IGUALDAD,1,1722,0.89,0
D19,Dignidad Ahora,PH,2,10799,5.57,0
D19,Frente Social Cristiano,PCC,3,9169,4.73,1
D19,Frente Social Cristiano,REPUBLICANO,2,7756,4.0,0
D19,Apruebo Dignidad,PC,2,4918,2.54,0
D19,Apruebo Dignidad,RD,2,7922,4.09,0
D19,Apruebo Dignidad,FREVS,0,0,0.0,0
D19,Apruebo Dignidad,CS,0,0,0.0,0
D19,Apruebo Dignidad,COMUNES,0,0,0.0,0
D19,Nuevo Tiempo,NT,0,0,0.0,0
D19,Independientes Unidos,CU,0,0,0.0,0
D19,Independientes Unidos,PNC,0,0,0.0,0
D19,Partido Progresista,PRO,1,2765,1.43,0
D19,Válidamente emitidos,,0,168112,86.7,0
D19,Nulos,,0,9497,4.9,0
D19,Blancos,,0,16286,8.4,0
D19,Total,,0,193895,100.0,0
D20,Chile Podemos +,PRI,0,0,0.0,0
D20,Chile Podemos +,EVOPOLI,3,16346,4.21,0
D20,Chile Podemos +,UDI,3,56632,14.57,2
D20,Chile Podemos +,RN,3,45956,11.83,2
D20,Partido de la Gente,PDG,9,41435,10.66,1
D20,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D20,Nuevo Pacto Social,PS,2,10853,2.79,0
D20,Nuevo Pacto Social,PR,2,7660,1.97,0
D20,Nuevo Pacto Social,PPD,1,14159,3.64,0
D20,Nuevo Pacto Social,PL,0,0,0.0,0
D20,Nuevo Pacto Social,PDC,2,20143,5.18,1
D20,Nuevo Pacto Social,CIUDADANOS,0,0,0.0,0
D20,Partido Ecologista Verde,PEV,8,50502,13.0,1
D20,Unión Patriótica,UPA,5,7907,2.03,0
D20,Dignidad Ahora,IGUALDAD,5,11169,2.87,0
D20,Dignidad Ahora,PH,3,3210,0.83,0
D20,Frente Social Cristiano,PCC,0,0,0.0,0
D20,Frente Social Cristiano,REPUBLICANO,0,0,0.0,0
D20,Apruebo Dignidad,PC,3,15711,4.04,1
D20,Apruebo Dignidad,COMUNES,0,0,0.0,0
D20,Apruebo Dignidad,CS,2,14220,3.66,0
D20,Apruebo Dignidad,FREVS,2,7822,2.01,0
D20,Apruebo Dignidad,RD,2,9883,2.54,0
D20,Nuevo Tiempo,NT,0,0,0.0,0
D20,Independientes Unidos,CU,9,12927,3.33,0
D20,Independientes Unidos,PNC,0,0,0.0,0
D20,Partido Progresista,PRO,0,0,0.0,0
D20,Válidamente emitidos,,0,346535,89.18,0
D20,Nulos,,0,20038,5.16,0
D20,Blancos,,0,21998,5.66,0
D20,Total,,0,388571,100.0,0
D21,Chile Podemos +,EVOPOLI,1,5613,2.42,0
D21,Chile Podemos +,PRI,0,0,0.0,0
D21,Chile Podemos +,UDI,2,25482,11.01,1
D21,Chile Podemos +,RN,2,11572,5.0,0
D21,Partido de la Gente,PDG,5,26466,11.43,1
D21,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D21,Nuevo Pacto Social,PPD,1,6515,2.81,0
D21,Nuevo Pacto Social,PR,1,2385,1.03,0
D21,Nuevo Pacto Social,PS,1,6468,2.79,0
D21,Nuevo Pacto Social,CIUDADANOS,0,0,0.0,0
D21,Nuevo Pacto Social,PDC,1,19549,8.44,1
D21,Nuevo Pacto Social,PL,1,10555,4.56,0
D21,Partido Ecologista Verde,PEV,4,11252,4.86,0
D21,Unión Patriótica,UPA,1,3287,1.42,0
D21,Dignidad Ahora,IGUALDAD,0,0,0.0,0
D21,Dignidad Ahora,PH,0,0,0.0,0
D21,Frente Social Cristiano,REPUBLICANO,2,27322,11.8,1
D21,Frente Social Cristiano,PCC,4,15608,6.74,0
D21,Apruebo Dignidad,COMUNES,0,0,0.0,0
D21,Apruebo Dignidad,CS,2,13680,5.91,1
D21,Apruebo Dignidad,RD,0,0,0.0,0
D21,Apruebo Dignidad,FREVS,2,2579,1.11,0
D21,Apruebo Dignidad,PC,2,8003,3.46,0
D21,Nuevo Tiempo,NT,0,0,0.0,0
D21,Independientes Unidos,CU,0,0,0.0,0
D21,Independientes Unidos,PNC,0,0,0.0,0
D21,Partido Progresista,PRO,0,0,0.0,0
D21,Válidamente emitidos,,0,196336,84.8,0
D21,Nulos,,0,13604,5.88,0
D21,Blancos,,0,21601,9.33,0
D21,Total,,0,231541,100.0,0
D22,Chile Podemos +,UDI,2,9617,7.76,0
D22,Chile Podemos +,RN,3,32731,26.42,2
D22,Chile Podemos +,PRI,0,0,0.0,0
D22,Chile Podemos +,EVOPOLI,0,0,0.0,0
D22,Partido de la Gente,PDG,3,6643,5.36,0
D22,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D22,Nuevo Pacto Social,PPD,2,10118,8.17,0
D22,Nuevo Pacto Social,PS,1,1507,1.22,0
D22,Nuevo Pacto Social,PR,0,0,0.0,0
D22,Nuevo Pacto Social,PL,0,0,0.0,0
D22,Nuevo Pacto Social,CIUDADANOS,0,0,0.0,0
D22,Nuevo Pacto Social,PDC,2,10872,8.78,1
D22,Partido Ecologista Verde,PEV,1,2325,1.88,0
D22,Unión Patriótica,UPA,0,0,0.0,0
D22,Dignidad Ahora,PH,3,5016,4.05,0
D22,Dignidad Ahora,IGUALDAD,1,3291,2.66,0
D22,Frente Social Cristiano,REPUBLICANO,3,13803,11.14,1
D22,Frente Social Cristiano,PCC,2,2900,2.34,0
D22,Apruebo Dignidad,RD,2,2959,2.39,0
D22,Apruebo Dignidad,COMUNES,0,0,0.0,0
D22,Apruebo Dignidad,CS,0,0,0.0,0
D22,Apruebo Dignidad,FREVS,2,2132,1.72,0
D22,Apruebo Dignidad,PC,1,1630,1.32,0
D22,Nuevo Tiempo,NT,0,0,0.0,0
D22,Independientes Unidos,PNC,0,0,0.0,0
D22,Independientes Unidos,CU,1,1463,1.18,0
D22,Partido Progresista,PRO,1,675,0.54,0
D22,Válidamente emitidos,,0,107682,86.92,0
D22,Nulos,,0,6196,5.0,0
D22,Blancos,,0,10012,8.08,0
D22,Total,,0,123890,100.0,0
D23,Chile Podemos +,PRI,0,0,0.0,0
D23,Chile Podemos +,RN,3,41336,15.0,2
D23,Chile Podemos +,UDI,2,20095,7.29,1
D23,Chile Podemos +,EVOPOLI,3,18407,6.68,0
D23,Partido de la Gente,PDG,4,16352,5.93,0
D23,Partido de Trabajadores Revolucionarios,PTR,1,2682,0.97,0
D23,Nuevo Pacto Social,CIUDADANOS,0,0,0.0,0
D23,Nuevo Pacto Social,PDC,1,3633,1.32,0
D23,Nuevo Pacto Social,PL,0,0,0.0,0
D23,Nuevo Pacto Social,PPD,2,11318,4.11,0
D23,Nuevo Pacto Social,PR,3,12229,4.44,1
D23,Nuevo Pacto Social,PS,1,1872,0.68,0
D23,Partido Ecologista Verde,PEV,6,12016,4.36,0
D23,Unión Patriótica,UPA,0,0,0.0,0
D23,Dignidad Ahora,IGUALDAD,2,9243,3.35,0
D23,Dignidad Ahora,PH,4,9449,3.43,0
D23,Frente Social Cristiano,REPUBLICANO,3,35228,12.78,2
D23,Frente Social Cristiano,PCC,5,9810,3.56,0
D23,Apruebo Dignidad,COMUNES,0,0,0.0,0
D23,Apruebo Dignidad,PC,3,6021,2.18,0
D23,Apruebo Dignidad,RD,2,15308,5.55,1
D23,Apruebo Dignidad,FREVS,3,5613,2.04,0
D23,Apruebo Dignidad,CS,0,0,0.0,0
D23,Nuevo Tiempo,NT,0,0,0.0,0
D23,Independientes Unidos,CU,2,1368,0.5,0
D23,Independientes Unidos,PNC,5,7136,2.59,0
D23,Partido Progresista,PRO,1,1605,0.58,0
D23,Válidamente emitidos,,0,240721,87.34,0
D23,Nulos,,0,13736,4.98,0
D23,Blancos,,0,21163,7.68,0
D23,Total,,0,275620,100.0,0
D24,Chile Podemos +,PRI,2,6813,4.2,0
D24,Chile Podemos +,EVOPOLI,0,0,0.0,0
D24,Chile Podemos +,RN,2,14542,8.97,1
D24,Chile Podemos +,UDI,2,16141,9.96,1
D24,Partido de la Gente,PDG,5,11743,7.25,0
D24,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D24,Nuevo Pacto Social,PDC,2,5510,3.4,0
D24,Nuevo Pacto Social,CIUDADANOS,0,0,0.0,0
D24,Nuevo Pacto Social,PS,2,37441,23.11,2
D24,Nuevo Pacto Social,PR,0,0,0.0,0
D24,Nuevo Pacto Social,PPD,2,4772,2.95,0
D24,Nuevo Pacto Social,PL,0,0,0.0,0
D24,Partido Ecologista Verde,PEV,0,0,0.0,0
D24,Unión Patriótica,UPA,0,0,0.0,0
D24,Dignidad Ahora,IGUALDAD,0,0,0.0,0
D24,Dignidad Ahora,PH,6,3360,2.07,0
D24,Frente Social Cristiano,PCC,0,0,0.0,0
D24,Frente Social Cristiano,REPUBLICANO,6,17877,11.03,0
D24,Apruebo Dignidad,FREVS,0,0,0.0,0
D24,Apruebo Dignidad,RD,2,7655,4.72,0
D24,Apruebo Dignidad,PC,2,7456,4.6,0
D24,Apruebo Dignidad,COMUNES,0,0,0.0,0
D24,Apruebo Dignidad,CS,2,10653,6.57,1
D24,Nuevo Tiempo,NT,0,0,0.0,0
D24,Independientes Unidos,PNC,0,0,0.0,0
D24,Independientes Unidos,CU,0,0,0.0,0
D24,Partido Progresista,PRO,0,0,0.0,0
D24,Válidamente emitidos,,0,143963,88.85,0
D24,Nulos,,0,6602,4.07,0
D24,Blancos,,0,11463,7.07,0
D24,Total,,0,162028,100.0,0
D25,Chile Podemos +,PRI,0,0,0.0,0
D25,Chile Podemos +,RN,2,12420,8.08,0
D25,Chile Podemos +,UDI,3,17009,11.07,1
D25,Chile Podemos +,EVOPOLI,0,0,0.0,0
D25,Partido de la Gente,PDG,4,10444,6.8,0
D25,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D25,Nuevo Pacto Social,CIUDADANOS,0,0,0.0,0
D25,Nuevo Pacto Social,PR,1,1270,0.83,0
D25,Nuevo Pacto Social,PS,2,22479,14.63,1
D25,Nuevo Pacto Social,PL,0,0,0.0,0
D25,Nuevo Pacto Social,PPD,0,0,0.0,0
D25,Nuevo Pacto Social,PDC,2,20881,13.59,1
D25,Partido Ecologista Verde,PEV,1,6270,4.08,0
D25,Unión Patriótica,UPA,0,0,0.0,0
D25,Dignidad Ahora,PH,0,0,0.0,0
D25,Dignidad Ahora,IGUALDAD,0,0,0.0,0
D25,Frente Social Cristiano,PCC,0,0,0.0,0
D25,Frente Social Cristiano,REPUBLICANO,5,28572,18.6,1
D25,Apruebo Dignidad,FREVS,0,0,0.0,0
D25,Apruebo Dignidad,CS,1,2432,1.58,0
D25,Apruebo Dignidad,COMUNES,0,0,0.0,0
D25,Apruebo Dignidad,RD,2,9653,6.28,0
D25,Apruebo Dignidad,PC,2,3684,2.4,0
D25,Nuevo Tiempo,NT,0,0,0.0,0
D25,Independientes Unidos,PNC,1,1089,0.71,0
D25,Independientes Unidos,CU,2,1511,0.98,0
D25,Partido Progresista,PRO,0,0,0.0,0
D25,Válidamente emitidos,,0,137714,89.64,0
D25,Nulos,,0,5932,3.86,0
D25,Blancos,,0,9985,6.5,0
D25,Total,,0,153631,100.0,0
D26,Chile Podemos +,EVOPOLI,0,0,0.0,0
D26,Chile Podemos +,UDI,3,19584,11.05,1
D26,Chile Podemos +,PRI,0,0,0.0,0
D26,Chile Podemos +,RN,3,16558,9.34,1
D26,Partido de la Gente,PDG,4,15755,8.89,0
D26,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D26,Nuevo Pacto Social,CIUDADANOS,1,9176,5.18,1
D26,Nuevo Pacto Social,PL,1,9193,5.19,1
D26,Nuevo Pacto Social,PPD,1,6442,3.63,0
D26,Nuevo Pacto Social,PR,0,0,0.0,0
D26,Nuevo Pacto Social,PS,1,7272,4.1,0
D26,Nuevo Pacto Social,PDC,1,6372,3.59,0
D26,Partido Ecologista Verde,PEV,5,10084,5.69,0
D26,Unión Patriótica,UPA,0,0,0.0,0
D26,Dignidad Ahora,IGUALDAD,0,0,0.0,0
D26,Dignidad Ahora,PH,0,0,0.0,0
D26,Frente Social Cristiano,REPUBLICANO,6,16437,9.27,0
D26,Frente Social Cristiano,PCC,0,0,0.0,0
D26,Apruebo Dignidad,COMUNES,1,1786,1.01,0
D26,Apruebo Dignidad,PC,2,8262,4.66,0
D26,Apruebo Dignidad,RD,2,8795,4.96,1
D26,Apruebo Dignidad,CS,1,2577,1.45,0
D26,Apruebo Dignidad,FREVS,0,0,0.0,0
D26,Nuevo Tiempo,NT,0,0,0.0,0
D26,Independientes Unidos,PNC,3,2051,1.16,0
D26,Independientes Unidos,CU,2,1104,0.62,0
D26,Partido Progresista,PRO,0,0,0.0,0
D26,Candidatura Independiente,IND,1,7585,4.28,0
D26,Válidamente emitidos,,0,149033,84.07,0
D26,Nulos,,0,9174,5.17,0
D26,Blancos,,0,19076,10.76,0
D26,Total,,0,177283,100.0,0
D27,Chile Podemos +,EVOPOLI,1,2642,6.5,0
D27,Chile Podemos +,RN,1,3902,9.6,1
D27,Chile Podemos +,PRI,1,686,1.69,0
D27,Chile Podemos +,UDI,1,3608,8.88,0
D27,Partido de la Gente,PDG,4,1863,4.58,0
D27,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D27,Nuevo Pacto Social,CIUDADANOS,0,0,0.0,0
D27,Nuevo Pacto Social,PDC,1,9738,23.96,1
D27,Nuevo Pacto Social,PL,0,0,0.0,0
D27,Nuevo Pacto Social,PS,1,1839,4.52,0
D27,Nuevo Pacto Social,PPD,1,4798,11.81,1
D27,Nuevo Pacto Social,PR,1,1665,4.1,0
D27,Partido Ecologista Verde,PEV,0,0,0.0,0
D27,Unión Patriótica,UPA,0,0,0.0,0
D27,Dignidad Ahora,IGUALDAD,0,0,0.0,0
D27,Dignidad Ahora,PH,0,0,0.0,0
D27,Frente Social Cristiano,REPUBLICANO,0,0,0.0,0
D27,Frente Social Cristiano,PCC,0,0,0.0,0
D27,Apruebo Dignidad,CS,0,0,0.0,0
D27,Apruebo Dignidad,COMUNES,0,0,0.0,0
D27,Apruebo Dignidad,RD,2,2585,6.36,0
D27,Apruebo Dignidad,FREVS,0,0,0.0,0
D27,Apruebo Dignidad,PC,2,3081,7.58,0
D27,Nuevo Tiempo,NT,0,0,0.0,0
D27,Independientes Unidos,PNC,0,0,0.0,0
D27,Independientes Unidos,CU,0,0,0.0,0
D27,Partido Progresista,PRO,0,0,0.0,0
D27,Candidatura Independiente,IND,1,1465,3.6,0
D27,Válidamente emitidos,,0,37872,93.18,0
D27,Nulos,,0,1197,2.95,0
D27,Blancos,,0,1574,3.87,0
D27,Total,,0,40643,100.0,0
D28,Chile Podemos +,PRI,2,1500,2.14,0
D28,Chile Podemos +,EVOPOLI,1,7220,10.31,1
D28,Chile Podemos +,UDI,1,1797,2.57,0
D28,Chile Podemos +,RN,0,0,0.0,0
D28,Partido de la Gente,PDG,4,3590,5.13,0
D28,Partido de Trabajadores Revolucionarios,PTR,0,0,0.0,0
D28,Nuevo Pacto Social,CIUDADANOS,0,0,0.0,0
D28,Nuevo Pacto Social,PDC,1,718,1.03,0
D28,Nuevo Pacto Social,PL,0,0,0.0,0
D28,Nuevo Pacto Social,PPD,0,0,0.0,0
D28,Nuevo Pacto Social,PR,1,3254,4.65,0
D28,Nuevo Pacto Social,PS,2,2168,3.1,0
D28,Partido Ecologista Verde,PEV,0,0,0.0,0
D28,Unión Patriótica,UPA,0,0,0.0,0
D28,Dignidad Ahora,PH,2,3667,5.24,0
D28,Dignidad Ahora,IGUALDAD,0,0,0.0,0
D28,Frente Social Cristiano,REPUBLICANO,1,2946,4.21,0
D28,Frente Social Cristiano,PCC,3,3057,4.37,0
D28,Apruebo Dignidad,FREVS,0,0,0.0,0
D28,Apruebo Dignidad,RD,0,0,0.0,0
D28,Apruebo Dignidad,COMUNES,0,0,0.0,0
D28,Apruebo Dignidad,PC,2,1770,2.53,0
D28,Apruebo Dignidad,CS,2,6983,9.97,1
D28,Nuevo Tiempo,NT,0,0,0.0,0
D28,Independientes Unidos,PNC,0,0,0.0,0
D28,Independientes Unidos,CU,0,0,0.0,0
D28,Partido Progresista,PRO,0,0,0.0,0
D28,Candidatura Independiente,IND,1,26338,37.62,1
D28,Válidamente emitidos,,0,65008,92.86,0
D28,Nulos,,0,2251,3.22,0
D28,Blancos,,0,2750,3.93,0
D28,Total,,0,70009,100.0,0
