Distrito,Lista/Pacto,Partido,Candidaturas,Votos,Porcentaje,Electos
D57,Alianza por Chile,UDI,1,17594,23.42,0
D57,Alianza por Chile,RN,1,19004,25.29,1
D57,Partido Liberal,PL,0,0,0.0,0
D57,Concertación,PDC,1,14545,19.36,0
D57,Concertación,PPD,0,0,0.0,0
D57,Concertación,PRSD,1,20565,27.37,1
D57,Concertación,PS,0,0,0.0,0
D57,Válidamente emitidos,,0,75132,100.0,0
D58,Partido Comunista,PC,1,4210,6.5,0
D58,Partido Humanista,PH,0,0,0.0,0
D58,Alianza por Chile,RN,1,6371,9.84,0
D58,Alianza por Chile,UDI,1,26203,40.48,1
D58,Partido Liberal,PL,0,0,0.0,0
D58,Concertación,PDC,1,23206,35.85,1
D58,Concertación,PPD,0,0,0.0,0
D58,Concertación,PRSD,1,4738,7.32,0
D58,Concertación,PS,0,0,0.0,0
D58,Válidamente emitidos,,0,64728,100.0,0
D59,Partido Comunista,PC,1,4282,11.57,0
D59,Partido Humanista,PH,0,0,0.0,0
D59,Alianza por Chile,RN,1,14918,40.29,1
D59,Alianza por Chile,UDI,1,3011,8.13,0
D59,Partido Liberal,PL,0,0,0.0,0
D59,Concertación,PDC,1,6999,18.9,0
D59,Concertación,PPD,1,7812,21.1,1
D59,Concertación,PRSD,0,0,0.0,0
D59,Concertación,PS,0,0,0.0,0
D59,Válidamente emitidos,,0,37022,100.0,0
D60,Partido Comunista,PC,0,0,0.0,0
D60,Partido Humanista,PH,0,0,0.0,0
D60,Alianza por Chile,UDI,1,26081,41.76,1
D60,Alianza por Chile,RN,1,1103,1.77,0
D60,Partido Liberal,PL,0,0,0.0,0
D60,Concertación,PDC,1,15914,25.48,0
D60,Concertación,PPD,0,0,0.0,0
D60,Concertación,PRSD,0,0,0.0,0
D60,Concertación,PS,1,17302,27.7,1
D60,Candidatura Independiente,IND,1,1289,2.06,0
D60,Candidatura Independiente,IND,1,769,1.23,0
D60,Válidamente emitidos,,0,62458,100.0,0
