Distrito,Lista/Pacto,Partido,Electos,Porcentaje,Votos
72,Partido Radical Socialista Obrero,PRSO,0,0.0,0.0
72,Partido Regionalista de Magallanes,PRM,0,0.0,0.0
72,Candidatura Independiente,IND,0,0.0,0.0
72,Válidamente emitidos,,0,98.57,111576.0
72,Blancos/Nulos,,0,1.43,1620.0
72,Total,,0,100.0,113196.0
73,Vanguardia Popular Socialista,VPS,0,5.22,5906.0
73,Falange Nacional,FN,0,3.95,4475.0
73,Alianza Popular Libertadora,APL,0,0.23,260.0
73,Partido Conservador,PCon,2,20.34,23020.0
73,Partido Liberal,PL,0,9.89,11196.0
73,Partido Democrático,PD,0,0.22,246.0
73,Partido Agrario,PA,0,0.0,0.0
73,Frente Popular,PDo,0,7.42,8395.0
73,Frente Popular,PPN,1,10.95,12397.0
73,Frente Popular,PR,1,14.83,16790.0
73,Frente Popular,PRS,0,3.16,3575.0
73,Frente Popular,PST,0,3.81,4317.0
73,Partido Socialista,PS,1,18.55,20999.0
73,Partido Laborista,PLa,0,0.0,0.0
73,Partido Laborista Proletario,PLPr,0,0.0,0.0
73,Partido Radical Socialista Obrero,PRSO,0,0.0,0.0
73,Partido Regionalista de Magallanes,PRM,0,0.0,0.0
73,Candidatura Independiente,IND,0,0.0,0.0
73,Válidamente emitidos,,0,98.57,111576.0
73,Blancos/Nulos,,0,1.43,1620.0
73,Total,,0,100.0,113196.0
