Distrito,Lista/Pacto,Partido,Candidaturas,Votos,Porcentaje,Electos
D48,Concertación Democrática,PRSD,1,7806,11.74,0
D48,Concertación Democrática,PPD,0,0,0.0,0
D48,Concertación Democrática,PDC,1,23775,35.75,1
D48,Juntos Podemos Más,PC,1,2268,3.41,0
D48,Juntos Podemos Más,PH,0,0,0.0,0
D48,Alianza,RN,1,10420,15.67,0
D48,Alianza,UDI,1,16751,25.19,1
D48,Candidatura Independiente,IND,1,2437,3.66,0
D48,Válidamente emitidos,,0,66498,100.0,0
D49,Fuerza Regional Independiente,PAR,0,0,0.0,0
D49,Fuerza Regional Independiente,ANI,1,4041,6.1,0
D49,Concertación Democrática,PS,0,0,0.0,0
D49,Concertación Democrática,PRSD,0,0,0.0,0
D49,Concertación Democrática,PPD,1,26953,40.68,1
D49,Concertación Democrática,PDC,1,7794,11.76,0
D49,Juntos Podemos Más,PC,1,1081,1.63,0
D49,Juntos Podemos Más,PH,0,0,0.0,0
D49,Alianza,UDI,1,10953,16.53,1
D49,Alianza,RN,1,10551,15.93,0
D49,Válidamente emitidos,,0,66250,100.0,0
D50,Fuerza Regional Independiente,ANI,1,5952,5.16,0
D50,Fuerza Regional Independiente,PAR,0,0,0.0,0
D50,Concertación Democrática,PDC,1,35501,30.81,1
D50,Concertación Democrática,PPD,0,0,0.0,0
D50,Concertación Democrática,PRSD,1,11461,9.95,0
D50,Concertación Democrática,PS,0,0,0.0,0
D50,Juntos Podemos Más,PC,1,4062,3.52,0
D50,Juntos Podemos Más,PH,1,2492,2.16,0
D50,Alianza,UDI,1,12844,11.15,0
D50,Alianza,RN,1,37036,32.14,1
D50,Candidatura Independiente,IND,1,5890,5.11,0
D50,Válidamente emitidos,,0,115238,100.0,0
D51,Fuerza Regional Independiente,PAR,0,0,0.0,0
D51,Fuerza Regional Independiente,ANI,1,1753,2.65,0
D51,Concertación Democrática,PRSD,0,0,0.0,0
D51,Concertación Democrática,PS,0,0,0.0,0
D51,Concertación Democrática,PPD,1,32590,49.28,1
D51,Concertación Democrática,PDC,0,0,0.0,0
D51,Juntos Podemos Más,PH,0,0,0.0,0
D51,Juntos Podemos Más,PC,1,1826,2.76,0
D51,Alianza,RN,1,11653,17.62,0
D51,Alianza,UDI,1,7801,11.8,0
D51,Válidamente emitidos,,0,66134,100.0,0
D52,Fuerza Regional Independiente,PAR,0,0,0.0,0
D52,Fuerza Regional Independiente,ANI,1,1624,2.48,0
D52,Concertación Democrática,PDC,1,8780,13.4,0
D52,Concertación Democrática,PPD,0,0,0.0,0
D52,Concertación Democrática,PRSD,1,25000,38.15,1
D52,Concertación Democrática,PS,0,0,0.0,0
D52,Juntos Podemos Más,PC,1,905,1.38,0
D52,Juntos Podemos Más,PH,1,677,1.03,0
D52,Alianza,RN,1,24453,37.32,1
D52,Alianza,UDI,1,4084,6.23,0
D52,Válidamente emitidos,,0,65523,100.0,0
D53,Fuerza Regional Independiente,PAR,0,0,0.0,0
D53,Fuerza Regional Independiente,ANI,1,2204,2.65,0
D53,Concertación Democrática,PDC,1,22139,26.64,0
D53,Concertación Democrática,PPD,0,0,0.0,0
D53,Concertación Democrática,PS,1,23506,28.29,1
D53,Concertación Democrática,PRSD,0,0,0.0,0
D53,Juntos Podemos Más,PC,1,1954,2.35,0
D53,Juntos Podemos Más,PH,0,0,0.0,0
D53,Alianza,UDI,1,10362,12.47,0
D53,Alianza,RN,0,0,0.0,0
D53,Válidamente emitidos,,0,83089,100.0,0
D54,Fuerza Regional Independiente,ANI,1,2450,3.17,0
D54,Fuerza Regional Independiente,PAR,0,0,0.0,0
D54,Concertación Democrática,PRSD,0,0,0.0,0
D54,Concertación Democrática,PS,0,0,0.0,0
D54,Concertación Democrática,PDC,1,11046,14.27,0
D54,Concertación Democrática,PPD,1,31815,41.11,1
D54,Juntos Podemos Más,PH,0,0,0.0,0
D54,Juntos Podemos Más,PC,1,1836,2.37,0
D54,Alianza,RN,1,6856,8.86,0
D54,Alianza,UDI,1,21751,28.1,1
D54,Válidamente emitidos,,0,77399,100.0,0
D55,Fuerza Regional Independiente,ANI,0,0,0.0,0
D55,Fuerza Regional Independiente,PAR,0,0,0.0,0
D55,Concertación Democrática,PDC,1,29199,37.43,1
D55,Concertación Democrática,PPD,0,0,0.0,0
D55,Concertación Democrática,PRSD,0,0,0.0,0
D55,Concertación Democrática,PS,1,12930,16.58,0
D55,Juntos Podemos Más,PH,0,0,0.0,0
D55,Juntos Podemos Más,PC,1,2368,3.04,0
D55,Alianza,UDI,1,21454,27.5,1
D55,Alianza,RN,0,0,0.0,0
D55,Válidamente emitidos,,0,78004,100.0,0
D56,Fuerza Regional Independiente,PAR,0,0,0.0,0
D56,Fuerza Regional Independiente,ANI,0,0,0.0,0
D56,Concertación Democrática,PDC,1,7856,10.73,0
D56,Concertación Democrática,PPD,0,0,0.0,0
D56,Concertación Democrática,PRSD,0,0,0.0,0
D56,Concertación Democrática,PS,1,30452,41.59,1
D56,Juntos Podemos Más,PH,0,0,0.0,0
D56,Juntos Podemos Más,PC,1,1631,2.23,0
D56,Alianza,UDI,1,19068,26.04,1
D56,Alianza,RN,1,11528,15.75,0
D56,Válidamente emitidos,,0,73212,100.0,0
D57,Fuerza Regional Independiente,PAR,0,0,0.0,0
D57,Fuerza Regional Independiente,ANI,0,0,0.0,0
D57,Concertación Democrática,PPD,1,21712,25.59,0
D57,Concertación Democrática,PRSD,0,0,0.0,0
D57,Concertación Democrática,PDC,1,22322,26.31,1
D57,Concertación Democrática,PS,0,0,0.0,0
D57,Juntos Podemos Más,PH,0,0,0.0,0
D57,Juntos Podemos Más,PC,1,4376,5.16,0
D57,Alianza,UDI,1,22614,26.66,1
D57,Alianza,RN,1,11622,13.7,0
D57,Válidamente emitidos,,0,84838,100.0,0
D58,Fuerza Regional Independiente,PAR,0,0,0.0,0
D58,Fuerza Regional Independiente,ANI,0,0,0.0,0
D58,Concertación Democrática,PS,0,0,0.0,0
D58,Concertación Democrática,PRSD,0,0,0.0,0
D58,Concertación Democrática,PPD,1,9072,12.5,0
D58,Concertación Democrática,PDC,1,26088,35.94,1
D58,Juntos Podemos Más,PH,0,0,0.0,0
D58,Juntos Podemos Más,PC,1,2823,3.89,0
D58,Alianza,UDI,1,18043,24.85,1
D58,Alianza,RN,1,14376,19.8,0
D58,Válidamente emitidos,,0,72597,100.0,0
D59,Fuerza Regional Independiente,PAR,0,0,0.0,0
D59,Fuerza Regional Independiente,ANI,0,0,0.0,0
D59,Concertación Democrática,PPD,1,13307,33.7,1
D59,Concertación Democrática,PDC,1,7245,18.35,0
D59,Concertación Democrática,PRSD,0,0,0.0,0
D59,Concertación Democrática,PS,0,0,0.0,0
D59,Juntos Podemos Más,PC,1,1016,2.57,0
D59,Juntos Podemos Más,PH,0,0,0.0,0
D59,Alianza,UDI,1,4376,11.08,0
D59,Alianza,RN,1,12750,32.29,1
D59,Válidamente emitidos,,0,39481,100.0,0
D60,Fuerza Regional Independiente,ANI,0,0,0.0,0
D60,Fuerza Regional Independiente,PAR,0,0,0.0,0
D60,Concertación Democrática,PDC,1,17766,27.1,1
D60,Concertación Democrática,PPD,1,14032,21.4,0
D60,Concertación Democrática,PS,0,0,0.0,0
D60,Concertación Democrática,PRSD,0,0,0.0,0
D60,Juntos Podemos Más,PC,1,1548,2.36,0
D60,Juntos Podemos Más,PH,0,0,0.0,0
D60,Alianza,UDI,1,15876,24.22,1
D60,Alianza,RN,0,0,0.0,0
D60,Candidatura Independiente,IND,1,14776,22.54,0
D60,Válidamente emitidos,,0,65557,100.0,0
