Distrito,Lista/Pacto,Partido,Electos,Porcentaje,Votos
Bío-Bío,Movimiento Social Cristiano,MSC,0,0.0,0.0
Bío-Bío,Partido Demócrata,PD,0,0.0,0.0
Bío-Bío,Partido Progresista Nacional,PPN,0,0.0,0.0
Bío-Bío,Candidatura Independiente,IND,0,0.0,0.0
Bío-Bío,Válidamente emitidos,,0,100.0,12407.0
Malleco,Concentración Nacional,PDo,1,7.8,1083.0
Malleco,Concentración Nacional,PL,2,19.32,2681.0
Malleco,Concentración Nacional,PR,0,14.39,1997.0
Malleco,Concentración Nacional,PCT,0,0.0,0.0
Malleco,Partido Conservador Social Cristiano,PCSC,0,7.96,1104.0
Malleco,Falange Radical Agrario Socialista,PS,0,0.0,0.0
Malleco,Falange Radical Agrario Socialista,PAL,1,12.49,1734.0
Malleco,Falange Radical Agrario Socialista,FN,0,1.94,269.0
Malleco,Falange Radical Agrario Socialista,PRDe,1,11.05,1533.0
Malleco,Partido Socialista Popular,PSP,0,0.79,110.0
Malleco,Partido Liberal Progresista,PLP,1,18.94,2629.0
Malleco,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Malleco,Partido Socialista Auténtico,PSA,0,2.41,334.0
Malleco,Acción Renovadora,AR,0,0.0,0.0
Malleco,Partido Laborista,PLa,0,0.0,0.0
Malleco,Partido Radical Doctrinario,PRDo,0,2.91,404.0
Malleco,Movimiento Social Cristiano,MSC,0,0.0,0.0
Malleco,Partido Demócrata,PD,0,0.0,0.0
Malleco,Partido Progresista Nacional,PPN,0,0.0,0.0
Malleco,Candidatura Independiente,IND,0,0.0,0.0
Malleco,Válidamente emitidos,,0,100.0,13878.0
Cautín,Concentración Nacional,PR,1,11.13,3192.0
Cautín,Concentración Nacional,PL,2,12.77,3661.0
Cautín,Concentración Nacional,PDo,0,7.03,2017.0
Cautín,Concentración Nacional,PCT,0,0.0,0.0
Cautín,Partido Conservador Social Cristiano,PCSC,2,19.66,5638.0
Cautín,Falange Radical Agrario Socialista,FN,0,2.4,687.0
Cautín,Falange Radical Agrario Socialista,PAL,3,19.34,5544.0
Cautín,Falange Radical Agrario Socialista,PRDe,1,7.72,2214.0
Cautín,Falange Radical Agrario Socialista,PS,0,0.48,139.0
Cautín,Partido Socialista Popular,PSP,0,2.11,605.0
Cautín,Partido Liberal Progresista,PLP,1,9.83,2819.0
Cautín,Partido Democrático del Pueblo,PDP,0,1.12,320.0
Cautín,Partido Socialista Auténtico,PSA,0,0.02,7.0
Cautín,Acción Renovadora,AR,0,0.0,0.0
Cautín,Partido Laborista,PLa,0,0.01,2.0
Cautín,Partido Radical Doctrinario,PRDo,0,6.38,1828.0
Cautín,Movimiento Social Cristiano,MSC,0,0.0,0.0
Cautín,Partido Demócrata,PD,0,0.0,0.0
Cautín,Partido Progresista Nacional,PPN,0,0.0,0.0
Cautín,Candidatura Independiente,IND,0,0.0,0.0
Cautín,Válidamente emitidos,,0,100.0,28673.0
Valdivia,Concentración Nacional,PCT,0,0.0,0.0
Valdivia,Concentración Nacional,PDo,0,11.5,2155.0
Valdivia,Concentración Nacional,PL,2,26.93,5047.0
Valdivia,Concentración Nacional,PR,1,21.18,3969.0
Valdivia,Partido Conservador Social Cristiano,PCSC,0,5.8,1086.0
Valdivia,Falange Radical Agrario Socialista,PRDe,1,9.36,1753.0
Valdivia,Falange Radical Agrario Socialista,FN,0,5.13,962.0
Valdivia,Falange Radical Agrario Socialista,PAL,1,10.39,1947.0
Valdivia,Falange Radical Agrario Socialista,PS,0,3.85,722.0
Valdivia,Partido Socialista Popular,PSP,0,2.33,437.0
Valdivia,Partido Liberal Progresista,PLP,0,0.0,0.0
Valdivia,Partido Democrático del Pueblo,PDP,0,0.63,118.0
Valdivia,Partido Socialista Auténtico,PSA,0,0.01,1.0
Valdivia,Acción Renovadora,AR,0,0.0,0.0
Valdivia,Partido Laborista,PLa,0,2.89,541.0
Valdivia,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Valdivia,Movimiento Social Cristiano,MSC,0,0.0,0.0
Valdivia,Partido Demócrata,PD,0,0.0,0.0
Valdivia,Partido Progresista Nacional,PPN,0,0.0,0.0
Valdivia,Candidatura Independiente,IND,0,0.0,0.0
Valdivia,Válidamente emitidos,,0,100.0,18738.0
Osorno,Concentración Nacional,PR,1,34.91,3778.0
Osorno,Concentración Nacional,PCT,0,0.0,0.0
Osorno,Concentración Nacional,PDo,0,0.0,0.0
Osorno,Concentración Nacional,PL,1,14.81,1603.0
Osorno,Partido Conservador Social Cristiano,PCSC,1,16.63,1800.0
Osorno,Falange Radical Agrario Socialista,PRDe,0,15.51,1678.0
Osorno,Falange Radical Agrario Socialista,PS,0,0.13,14.0
Osorno,Falange Radical Agrario Socialista,FN,0,0.0,0.0
Osorno,Falange Radical Agrario Socialista,PAL,0,10.16,1100.0
Osorno,Partido Socialista Popular,PSP,0,7.85,849.0
Osorno,Partido Liberal Progresista,PLP,0,0.0,0.0
Osorno,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Osorno,Partido Socialista Auténtico,PSA,0,0.0,0.0
Osorno,Acción Renovadora,AR,0,0.0,0.0
Osorno,Partido Laborista,PLa,0,0.0,0.0
Osorno,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Osorno,Movimiento Social Cristiano,MSC,0,0.0,0.0
Osorno,Partido Demócrata,PD,0,0.0,0.0
Osorno,Partido Progresista Nacional,PPN,0,0.0,0.0
Osorno,Candidatura Independiente,IND,0,0.0,0.0
Osorno,Válidamente emitidos,,0,100.0,10822.0
Llanquihue y Aysén,Concentración Nacional,PL,1,20.56,2511.0
Llanquihue y Aysén,Concentración Nacional,PR,1,25.74,3144.0
Llanquihue y Aysén,Concentración Nacional,PDo,0,0.56,69.0
Llanquihue y Aysén,Concentración Nacional,PCT,0,0.0,0.0
Llanquihue y Aysén,Partido Conservador Social Cristiano,PCSC,1,28.81,3519.0
Llanquihue y Aysén,Falange Radical Agrario Socialista,FN,0,0.0,0.0
Llanquihue y Aysén,Falange Radical Agrario Socialista,PAL,0,12.55,1533.0
Llanquihue y Aysén,Falange Radical Agrario Socialista,PRDe,0,10.09,1233.0
Llanquihue y Aysén,Falange Radical Agrario Socialista,PS,0,0.0,0.0
Llanquihue y Aysén,Partido Socialista Popular,PSP,0,0.98,120.0
Llanquihue y Aysén,Partido Liberal Progresista,PLP,0,0.0,0.0
Llanquihue y Aysén,Partido Democrático del Pueblo,PDP,0,0.7,86.0
Llanquihue y Aysén,Partido Socialista Auténtico,PSA,0,0.0,0.0
Llanquihue y Aysén,Acción Renovadora,AR,0,0.0,0.0
Llanquihue y Aysén,Partido Laborista,PLa,0,0.0,0.0
Llanquihue y Aysén,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Llanquihue y Aysén,Movimiento Social Cristiano,MSC,0,0.0,0.0
Llanquihue y Aysén,Partido Demócrata,PD,0,0.0,0.0
Llanquihue y Aysén,Partido Progresista Nacional,PPN,0,0.0,0.0
Llanquihue y Aysén,Candidatura Independiente,IND,0,0.0,0.0
Llanquihue y Aysén,Válidamente emitidos,,0,100.0,12215.0
Chiloé,Concentración Nacional,PDo,0,0.0,0.0
Chiloé,Concentración Nacional,PL,1,25.91,1801.0
Chiloé,Concentración Nacional,PR,1,29.18,2028.0
Chiloé,Concentración Nacional,PCT,1,0.0,0.0
Chiloé,Partido Conservador Social Cristiano,PCSC,0,22.21,1544.0
Chiloé,Falange Radical Agrario Socialista,PAL,0,0.0,0.0
Chiloé,Falange Radical Agrario Socialista,FN,0,7.14,496.0
Chiloé,Falange Radical Agrario Socialista,PS,0,0.0,0.0
Chiloé,Falange Radical Agrario Socialista,PRDe,0,15.48,1076.0
Chiloé,Partido Socialista Popular,PSP,0,0.09,6.0
Chiloé,Partido Liberal Progresista,PLP,0,0.0,0.0
Chiloé,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Chiloé,Partido Socialista Auténtico,PSA,0,0.0,0.0
Chiloé,Acción Renovadora,AR,0,0.0,0.0
Chiloé,Partido Laborista,PLa,0,0.0,0.0
Chiloé,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Chiloé,Movimiento Social Cristiano,MSC,0,0.0,0.0
Chiloé,Partido Demócrata,PD,0,0.0,0.0
Chiloé,Partido Progresista Nacional,PPN,0,0.0,0.0
Chiloé,Candidatura Independiente,IND,0,0.0,0.0
Chiloé,Válidamente emitidos,,0,100.0,6951.0
Magallanes,Concentración Nacional,PCT,0,0.0,0.0
Magallanes,Concentración Nacional,PDo,0,0.0,0.0
Magallanes,Concentración Nacional,PL,0,0.0,0.0
Magallanes,Concentración Nacional,PR,0,45.9,2488.0
Magallanes,Partido Conservador Social Cristiano,PCSC,0,2.82,153.0
Magallanes,Falange Radical Agrario Socialista,FN,0,0.0,0.0
Magallanes,Falange Radical Agrario Socialista,PRDe,0,0.0,0.0
Magallanes,Falange Radical Agrario Socialista,PS,1,0.0,0.0
Magallanes,Falange Radical Agrario Socialista,PAL,0,0.0,0.0
Magallanes,Partido Socialista Popular,PSP,0,51.28,2780.0
Magallanes,Partido Liberal Progresista,PLP,0,0.0,0.0
Magallanes,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Magallanes,Partido Socialista Auténtico,PSA,0,0.0,0.0
Magallanes,Acción Renovadora,AR,0,0.0,0.0
Magallanes,Partido Laborista,PLa,0,0.0,0.0
Magallanes,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Magallanes,Movimiento Social Cristiano,MSC,0,0.0,0.0
Magallanes,Partido Demócrata,PD,0,0.0,0.0
Magallanes,Partido Progresista Nacional,PPN,0,0.0,0.0
Magallanes,Candidatura Independiente,IND,0,0.0,0.0
Magallanes,Válidamente emitidos,,0,100.0,5421.0
